Año;Mes;SemanaAño;IdArteCategoria;GrupoRE;GrupoEslora;IdCenso;IdProvincia;IdTipoCombustible;Potencia;PesoTotalCapturado;GrupoNumEspecies;GrupoNumCapturas
2022;9;36;5;2;1;3;33;1;58,8399;110;1;2
2018;1;2;3;2;3;2;15;1;297,87699;765;2;1
2018;2;6;3;1;3;2;15;1;297,87699;4448;2;4
2018;4;17;3;1;3;2;15;1;110,32481;7586;2;4
2018;5;18;3;1;4;2;15;1;205,93965;6000;1;1
2018;5;18;3;1;4;2;15;1;219,17862;15250;1;2
2018;5;20;3;1;4;2;15;1;312,58696;15300;1;3
2018;5;21;3;2;4;2;15;1;205,93965;10200;1;3
2018;6;23;3;1;4;2;15;1;205,93965;15300;2;3
2018;6;23;3;2;4;2;15;1;219,17862;5400;1;1
2018;6;24;3;1;3;2;15;1;297,87699;18448;2;4
2018;7;27;3;1;3;2;15;1;297,87699;9260;2;1
2018;7;29;3;2;4;2;15;1;312,58696;7700;1;2
2018;8;31;3;1;3;2;15;1;176,5197;9120;1;2
2018;8;31;3;1;4;2;15;1;205,93965;2430;2;1
2018;8;31;3;1;4;2;15;1;219,17862;10442;2;3
2018;8;34;3;1;3;2;15;1;110,32481;10495;2;2
2018;8;35;3;1;4;2;15;1;312,58696;25369;2;4
2018;9;36;3;1;4;2;15;1;219,17862;6466;2;3
2018;9;39;3;2;4;2;15;1;219,17862;1795;2;1
2018;10;42;3;1;4;2;15;1;219,17862;1556;2;3
2018;10;43;3;1;3;2;15;1;110,32481;719;2;1
2018;11;44;3;2;4;2;15;1;312,58696;1775;2;1
2018;11;46;3;2;4;2;15;1;205,93965;2400;1;1
2018;11;47;3;1;3;2;15;1;110,32481;730,7;2;1
2018;11;48;3;1;4;2;15;1;312,58696;10145;2;1
2019;1;2;3;1;4;2;15;1;205,93965;3712;2;2
2019;1;3;3;2;4;2;15;1;312,58696;5278;2;1
2019;4;14;3;2;3;2;15;1;176,5197;5000;1;1
2019;5;18;3;1;4;2;15;1;312,58696;12700;1;2
2019;5;21;3;2;4;2;15;1;219,17862;5900;1;1
2019;5;22;3;1;3;2;15;1;110,32481;3110;2;4
2019;6;24;3;1;3;2;15;1;176,5197;1275;1;1
2019;7;28;3;2;4;2;15;1;219,17862;30004;2;4
2019;7;29;3;1;3;2;15;1;297,87699;8800;2;2
2019;7;30;3;2;4;2;15;1;205,93965;16000;1;2
2019;7;30;3;2;4;2;15;1;219,17862;22780;1;4
2019;9;37;3;1;3;2;15;1;176,5197;2950;1;1
2019;10;41;3;1;4;2;15;1;312,58696;8100;1;1
2019;10;44;3;1;4;2;15;1;219,17862;26585;2;4
2020;1;3;3;1;3;2;15;1;176,5197;5405;1;2
2020;1;4;3;2;4;2;15;1;219,17862;13638;2;4
2020;3;11;3;1;3;2;15;1;176,5197;1170;2;2
2020;3;11;3;1;4;2;15;1;205,93965;4350;2;4
2020;3;11;3;1;4;2;15;1;219,17862;12045;2;3
2020;4;16;3;1;4;2;15;1;219,17862;2926;2;2
2020;5;19;3;1;3;2;15;1;110,32481;2175;2;2
2020;5;20;3;2;4;2;15;1;219,17862;10365;1;3
2020;5;22;3;2;3;2;15;1;176,5197;6100;1;3
2020;6;25;3;1;4;2;15;1;205,93965;4896;2;3
2020;6;26;3;1;4;2;15;1;219,17862;1816;2;1
2020;7;30;3;2;4;2;15;1;219,17862;16020;2;4
2020;7;31;3;2;3;2;15;1;176,5197;5950;1;1
2020;8;33;3;1;3;2;15;1;110,32481;6900;1;1
2020;8;35;3;1;3;2;15;1;176,5197;16100;1;2
2020;8;35;3;1;4;2;15;1;205,93965;14800;1;3
2020;8;35;3;1;4;2;15;1;219,17862;26738;2;3
2020;9;38;3;1;4;2;15;1;205,93965;3600;1;1
2020;9;39;3;2;4;2;15;1;219,17862;11126;2;2
2020;10;42;3;1;4;2;15;1;312,58696;2500;1;1
2020;11;48;3;1;4;2;15;1;312,58696;195;2;1
2020;12;51;3;2;4;2;15;1;312,58696;1589;2;1
2020;12;52;3;1;4;2;15;1;219,17862;1920;1;2
2021;3;11;3;1;3;2;15;1;176,5197;1185;2;2
2021;3;13;3;1;4;2;15;1;205,93965;13884;2;2
2021;4;15;3;2;4;2;15;1;219,17862;720;1;1
2021;4;17;3;2;3;2;15;1;176,5197;1960;1;1
2021;5;18;3;2;3;2;15;1;176,5197;1400;1;1
2021;5;20;3;2;4;2;15;1;205,93965;1832;1;2
2021;5;21;3;2;4;2;15;1;205,93965;1892;1;1
2021;5;22;3;2;4;2;15;1;219,17862;3485;1;1
2021;6;22;3;1;4;2;15;1;312,58696;3912;2;2
2021;6;25;3;1;4;2;15;1;219,17862;3440;2;1
2021;6;26;3;1;4;2;15;1;312,58696;3248;2;1
2021;9;39;3;1;4;2;15;1;312,58696;6014;2;2
2021;10;41;3;2;4;2;15;1;312,58696;5609;2;1
2021;11;46;3;1;4;2;15;1;205,93965;352;2;1
2021;11;48;3;1;4;2;15;1;205,93965;2001;2;1
2021;11;48;3;1;4;2;15;1;312,58696;9074;2;1
2021;12;52;3;1;4;2;15;1;219,17862;4745;2;2
2022;1;1;3;2;4;2;15;1;219,17862;11907;2;2
2022;1;2;3;1;4;2;15;1;205,93965;1380;2;1
2022;1;4;3;1;3;2;15;1;176,5197;182;2;1
2022;1;4;3;1;4;2;15;1;205,93965;800;1;1
2022;3;9;3;1;4;2;15;1;312,58696;1876;2;1
2022;3;13;3;1;4;2;15;1;205,93965;529;2;1
2022;3;13;3;2;4;2;15;1;312,58696;8237;2;2
2022;4;14;3;1;4;2;15;1;219,17862;7950;1;1
2022;5;18;3;2;4;2;15;1;312,58696;5660;2;1
2022;5;19;3;2;4;2;15;1;219,17862;5360;1;1
2022;5;22;3;2;4;2;15;1;219,17862;5010;1;1
2022;6;25;3;2;4;2;15;1;219,17862;9180;2;2
2022;7;27;3;2;4;2;15;1;205,93965;10145;2;2
2022;8;31;3;1;3;2;15;1;176,5197;1500;1;1
2022;8;32;3;2;4;2;15;1;205,93965;1999;1;1
2022;8;32;3;2;4;2;15;1;219,17862;7940;1;3
2022;11;44;3;1;3;2;15;1;176,5197;8610;1;3
2022;11;44;3;1;4;2;15;1;219,17862;2375;1;1
2022;12;48;3;1;4;2;15;1;219,17862;874;2;1
2022;12;49;3;2;4;2;15;1;219,17862;507;2;2
2018;2;7;5;2;3;3;27;1;176,5197;430;2;1
2019;6;23;3;1;2;2;15;1;176,5197;5250;2;3
2019;6;23;3;1;4;2;15;1;130,91877;10225;2;2
2019;6;23;3;1;4;2;15;1;367,74937;31314;2;4
2019;6;25;3;1;2;2;15;1;167;14225;2;4
2019;6;26;3;1;3;2;15;1;69,87238;7780;2;1
2019;6;26;3;1;2;2;15;1;94,14384;1450;1;1
2019;6;26;3;1;2;2;15;1;117,6798;7960;2;4
2019;7;28;3;1;2;2;15;1;102,97;1000;1;1
2019;7;28;3;1;2;2;15;1;167;15635;2;4
2019;7;29;6;1;1;6;15;1;22,06496;116;2;4
2019;7;29;3;1;3;2;15;1;69,87238;2000;1;2
2019;7;30;3;1;2;2;15;1;117,6798;4050;1;2
2019;7;30;3;1;3;2;15;1;228,00461;8168;1;2
2019;8;31;3;1;4;2;15;1;367,74937;16180;2;3
2019;8;35;6;1;1;6;15;1;22,06496;143;2;4
2019;8;35;3;1;2;2;15;1;88,25985;12830;1;4
2019;8;35;3;1;2;2;15;1;94,14384;15450;1;2
2019;9;39;5;2;2;5;15;1;103,70532;300;1;1
2019;10;40;3;1;2;2;15;1;102,97;2672;2;1
2019;10;40;3;1;2;2;15;1;167;7585;2;3
2019;10;41;3;1;3;2;15;1;143,42;4970;2;1
2019;10;41;3;1;4;2;15;1;130,91877;7500;2;1
2019;10;43;3;1;2;2;15;1;167;6750;1;2
2019;10;43;5;2;2;5;15;1;103,70532;815;2;3
2019;10;44;3;1;4;2;15;1;367,74937;26564;2;4
2019;10;44;3;2;2;2;15;1;219,91412;1480;1;1
2019;10;44;3;2;4;2;15;1;130,91877;4000;1;1
2019;11;47;3;1;2;2;15;1;167;20270;2;4
2019;11;47;3;2;4;2;15;1;367,74937;13500;1;1
2019;11;47;5;2;2;3;15;1;180,19719;1575;1;4
2019;12;49;3;1;2;2;15;1;167;1320;2;1
2019;12;51;3;1;4;2;15;1;130,91877;890;2;1
2019;12;51;3;2;2;2;15;1;94,14384;2985;2;1
2019;12;52;3;1;4;2;15;1;367,74937;10110;2;2
2020;1;1;3;1;2;2;15;1;167;8800;1;1
2020;1;2;3;1;2;2;15;1;167;3880;2;4
2020;1;2;5;2;2;5;15;1;103,70532;75;1;1
2020;1;3;6;1;1;6;15;1;29,41995;75;1;2
2020;1;5;3;1;4;2;15;1;130,91877;540;2;1
2020;2;6;4;1;2;5;15;1;103,70532;370;1;1
2020;2;6;3;1;2;2;15;1;94,14384;185;1;1
2020;2;7;3;1;3;2;15;1;69,87238;8300;2;1
2020;2;7;3;1;3;2;15;1;241,24359;5800;1;2
2020;3;10;3;1;2;2;15;1;117,6798;75;1;1
2020;3;10;3;1;3;2;15;1;297,87699;28810;2;4
2020;3;11;4;1;2;5;15;1;103,70532;2020;2;4
2020;3;12;3;1;3;2;15;1;297,87699;11255;2;3
2020;4;15;6;1;1;6;15;1;22,06496;154;2;4
2020;4;15;3;1;4;2;15;1;367,74937;11455;1;4
2020;4;17;3;1;2;2;15;1;88,25985;9506;2;4
2020;4;17;3;1;3;2;15;1;297,87699;20960;2;4
2020;4;18;3;1;3;2;15;1;297,87699;11905;2;2
2020;4;18;5;2;2;3;15;1;180,19719;1872;1;3
2020;5;19;3;1;3;2;15;1;143,42;5270;2;4
2020;5;19;3;2;4;2;15;1;367,74937;5980;2;1
2020;5;20;3;2;3;2;15;1;241,24359;4750;1;1
2020;5;21;3;1;2;2;15;1;219,91412;5228;2;4
2020;5;21;3;1;3;2;15;1;228,00461;23733;2;4
2020;5;21;3;2;4;2;15;1;367,74937;3500;1;1
2020;5;21;3;2;4;2;15;1;333,18093;5800;1;2
2020;6;23;4;1;1;6;15;1;22,06496;70;2;3
2020;6;23;3;1;4;2;15;1;130,91877;3480;2;1
2020;6;23;3;1;2;2;15;1;94,14384;5082;2;3
2020;6;23;3;2;3;2;15;1;297,87699;1890;2;1
2020;6;25;3;1;2;2;15;1;117,6798;5000;2;4
2020;6;26;3;1;4;2;15;1;130,91877;11500;2;4
2020;6;27;3;1;2;2;15;1;88,25985;2805;2;2
2020;6;27;3;1;3;2;15;1;297,87699;1600;2;1
2020;7;28;6;1;1;6;15;1;22,06496;29,3;2;1
2020;7;29;3;1;3;2;15;1;228,00461;12415;2;4
2020;7;30;3;1;2;2;15;1;117,6798;925;2;4
2020;7;30;3;1;3;2;15;1;228,00461;1350;2;2
2020;8;32;3;1;2;2;15;1;167;3085;2;2
2020;8;32;3;2;2;2;15;1;102,97;6000;1;1
2020;8;32;3;2;2;2;15;1;219,91412;6400;1;1
2020;8;33;4;1;2;5;15;1;103,70532;1975;2;4
2020;8;33;3;1;3;2;15;1;143,42;24980;1;4
2020;8;34;3;1;2;2;15;1;167;2050;1;2
2020;8;34;3;1;3;2;15;1;228,00461;4000;1;1
2020;8;35;3;1;3;2;15;1;297,87699;7200;1;1
2020;9;36;3;1;2;2;15;1;88,25985;3500;1;1
2020;9;36;3;1;4;2;15;1;130,91877;17805;2;4
2020;9;37;3;1;2;2;15;1;94,14384;4524;2;1
2020;9;37;3;1;3;2;15;1;228,00461;6360;1;3
2020;9;37;3;2;2;2;15;1;94,14384;7765;2;1
2020;9;38;4;2;2;5;15;1;103,70532;850;2;3
2020;9;38;3;1;3;2;15;1;69,87238;3200;1;1
2020;9;38;3;1;4;2;15;1;130,91877;19305;2;3
2020;9;39;6;1;1;6;15;1;22,06496;70;1;3
2020;9;40;3;1;4;2;15;1;333,18093;16470;2;2
2020;10;42;3;1;2;2;15;1;219,91412;885;2;1
2020;10;43;3;1;2;2;15;1;88,25985;7450;2;2
2020;10;44;3;1;3;2;15;1;69,87238;6000;1;1
2020;11;45;3;1;3;2;15;1;297,87699;11396;2;4
2020;11;46;3;1;2;2;15;1;88,25985;8000;1;2
2020;11;47;3;1;2;2;15;1;88,25985;12000;1;2
2020;11;47;3;1;2;2;15;1;167;12540;2;3
2020;11;47;3;2;4;2;15;1;333,18093;8700;2;1
2020;12;51;3;1;2;2;15;1;102,97;1140;1;2
2020;12;51;3;1;2;2;15;1;167;16340;2;4
2020;12;51;5;2;2;5;15;1;103,70532;270;1;2
2020;12;52;3;1;2;2;15;1;167;1025;2;1
2021;2;5;3;1;4;2;15;1;333,18093;18865;2;4
2021;2;5;5;1;2;5;15;1;103,70532;390;1;3
2021;2;6;6;1;1;6;15;1;22,06496;200;2;4
2021;2;6;3;1;2;2;15;1;88,25985;1200;2;2
2021;2;7;3;1;3;2;15;1;143,42;1730;2;1
2021;2;7;3;1;4;2;15;1;367,74937;11570;2;3
2021;2;7;3;2;3;2;15;1;69,87238;1400;2;1
2021;3;9;3;1;2;2;15;1;88,25985;3532;2;2
2021;3;9;3;1;3;2;15;1;228,00461;1262;2;3
2021;3;9;3;2;4;2;15;1;333,18093;10000;2;2
2021;3;9;3;2;2;2;15;1;102,97;11500;1;2
2021;3;10;3;1;2;2;15;1;94,14384;6753;2;3
2021;3;11;3;1;2;2;15;1;167;1550;2;1
2021;3;11;3;1;4;2;15;1;130,91877;1400;1;2
2021;3;13;3;1;3;2;15;1;297,87699;13100;2;2
2021;4;15;6;1;1;6;15;1;22,06496;352,9;2;4
2021;4;15;3;1;4;2;15;1;333,18093;1130;2;1
2021;4;16;3;1;2;2;15;1;167;8330;2;4
2021;4;16;3;1;4;2;15;1;130,91877;880;2;1
2021;4;16;3;1;4;2;15;1;333,18093;200;1;1
2021;4;16;5;3;2;3;15;1;180,19719;2147;1;4
2021;4;17;3;2;3;2;15;1;69,87238;3000;1;1
2021;4;17;3;2;4;2;15;1;333,18093;500;1;1
2021;5;18;3;2;3;2;15;1;297,87699;15938;2;2
2021;5;19;4;1;1;6;15;1;22,06496;252,25;2;3
2021;5;19;3;2;2;2;15;1;94,14384;4671;2;3
2021;5;21;3;1;2;2;15;1;88,25985;6000;1;4
2021;5;21;3;1;2;2;15;1;167;5720;2;4
2021;5;22;3;1;2;2;15;1;88,25985;1700;1;1
2021;6;22;3;2;3;2;15;1;297,87699;8500;1;1
2021;6;24;3;1;2;2;15;1;94,14384;6090;2;3
2021;6;24;3;1;2;2;15;1;117,6798;3000;2;2
2021;6;24;3;1;2;2;15;1;219,91412;1550;1;1
2021;6;24;5;2;2;3;15;1;180,19719;1455;1;3
2021;6;26;4;2;2;5;15;1;103,70532;3100;1;3
2021;6;26;3;1;2;2;15;1;117,6798;900;1;1
2021;6;26;3;1;3;2;15;1;228,00461;1700;1;1
2021;7;26;3;1;2;2;15;1;94,14384;225;1;1
2021;7;26;3;1;2;2;15;1;117,6798;2840;1;2
2021;7;28;3;1;2;2;15;1;167;9220;2;4
2021;7;30;3;1;3;2;15;1;69,87238;4300;2;1
2021;7;30;3;1;3;2;15;1;241,24359;1100;1;1
2021;8;31;3;2;2;2;15;1;94,14384;3700;1;2
2021;8;32;3;1;2;2;15;1;167;14600;2;4
2021;8;32;3;2;2;2;15;1;88,25985;3100;1;1
2021;8;33;6;1;1;6;15;1;22,06496;337;2;4
2021;8;33;3;1;4;2;15;1;367,74937;11640;2;4
2021;8;33;3;2;2;2;15;1;88,25985;2300;1;1
2021;8;34;3;2;2;2;15;1;94,14384;2300;1;1
2021;9;36;3;2;4;2;15;1;333,18093;12580;2;4
2021;9;37;3;1;4;2;15;1;130,91877;16150;2;4
2021;9;38;3;1;3;2;15;1;241,24359;9100;1;4
2021;9;39;5;1;1;2;15;1;95,61483;233;2;1
2021;9;39;3;1;3;2;15;1;143,42;9700;1;3
2021;9;39;3;1;4;2;15;1;130,91877;22090;2;2
2021;10;39;6;1;1;6;15;1;22,06496;93,5;2;1
2021;10;40;3;2;4;2;15;1;333,18093;10520;2;3
2021;10;42;3;1;4;2;15;1;333,18093;300;2;1
2021;10;42;3;1;3;2;15;1;228,00461;3365;2;1
2021;10;43;3;1;2;2;15;1;219,91412;4000;1;1
2021;11;44;6;1;1;6;15;1;22,06496;371,5;2;3
2021;11;45;3;1;4;2;15;1;333,18093;8460;2;4
2021;11;48;3;1;2;2;15;1;167;6065;2;2
2021;12;50;3;2;2;2;15;1;88,25985;274;2;1
2022;1;3;3;1;4;2;15;1;333,18093;2045;2;2
2022;1;4;3;1;2;2;15;1;167;2200;2;1
2022;1;4;3;1;3;2;15;1;143,42;1280;2;1
2022;2;5;3;1;3;2;15;1;228,00461;6077;2;2
2022;2;6;3;1;2;2;15;1;167;8450;2;1
2022;3;9;3;2;3;2;15;1;69,87238;2500;2;2
2022;3;9;3;2;3;2;15;1;241,24359;60;1;1
2022;3;11;5;2;2;3;15;1;180,19719;700;1;1
2022;3;13;3;1;4;2;15;1;367,74937;5584;2;2
2022;3;13;3;1;4;2;15;1;367,74937;11200;1;2
2022;3;13;3;2;2;2;15;1;94,14384;12360;2;2
2022;3;13;3;2;3;2;15;1;297,87699;2400;1;1
2022;3;13;5;2;2;3;15;1;180,19719;520;1;1
2022;4;14;3;1;2;2;15;1;219,91412;3100;1;1
2022;4;14;3;1;4;2;15;1;333,18093;7250;1;1
2022;4;15;3;1;3;2;15;1;69,87238;5400;2;1
2022;4;15;3;1;3;2;15;1;241,24359;9600;1;2
2022;4;16;3;1;4;2;15;1;367,74937;8000;1;1
2022;4;16;5;1;1;2;15;1;95,61483;676;1;1
2022;4;16;5;2;2;3;15;1;180,19719;2780;1;4
2022;5;18;6;1;1;6;15;1;22,06496;70;2;1
2022;5;18;3;1;3;2;15;1;69,87238;3500;1;1
2022;5;18;3;1;3;2;15;1;241,24359;21250;1;4
2022;5;19;6;1;1;6;15;1;22,06496;277;2;4
2022;5;20;3;1;3;2;15;1;297,87699;5520;2;2
2022;5;20;3;2;4;2;15;1;367,74937;740;1;1
2022;5;21;3;1;4;2;15;1;130,91877;7170;2;3
2022;5;21;3;2;2;2;15;1;88,25985;4000;1;1
2022;5;21;3;2;2;2;15;1;167;1675;2;1
2022;6;22;3;1;3;2;15;1;143,42;13688;2;4
2022;6;22;3;2;3;2;15;1;297,87699;6174;2;1
2022;6;25;3;2;2;2;15;1;94,14384;13456;2;3
2022;7;28;3;1;3;2;15;1;297,87699;19290;2;4
2022;7;29;3;1;2;2;15;1;88,25985;4000;1;2
2022;7;30;3;1;2;2;15;1;88,25985;2000;1;2
2022;7;30;3;1;2;2;15;1;94,14384;5000;1;3
2022;7;30;3;1;3;2;15;1;297,87699;12300;2;2
2022;8;31;3;1;3;2;15;1;228,00461;4250;1;3
2022;8;32;3;1;4;2;15;1;367,74937;1980;1;1
2022;8;32;3;1;3;2;15;1;143,42;10000;1;4
2022;8;33;6;1;1;6;15;1;22,06496;125;1;4
2018;6;26;3;1;5;2;15;1;183,87468;7800;1;4
2018;7;28;3;1;3;2;15;1;69,87238;5500;1;2
2018;7;29;5;1;2;6;15;1;55,1624;100;2;1
2018;7;29;5;3;4;3;15;1;180,19719;1600;1;1
2018;7;30;3;1;5;2;15;1;257,42456;320;1;1
2018;7;30;3;1;3;2;15;1;132,38977;11455;2;4
2018;8;31;3;1;4;2;15;1;261,1;13500;2;2
2018;8;33;3;2;3;2;15;1;132,38977;8000;1;1
2018;8;35;5;1;2;6;15;1;55,1624;170;2;3
2018;8;35;3;1;2;2;15;1;106,64731;20710;2;4
2018;9;37;3;1;2;2;15;1;36,77493;18050;2;3
2018;9;37;3;1;2;2;15;1;106,64731;21200;2;4
2018;9;37;3;1;3;2;15;1;132,38977;74500;2;4
2018;10;41;3;1;5;2;15;1;183,87468;5800;1;1
2018;11;44;5;3;4;3;15;1;180,19719;3570;2;3
2018;11;46;3;1;3;2;15;1;132,38977;13550;2;2
2019;2;7;3;1;3;2;15;1;69,87238;1865;2;1
2019;2;8;5;1;4;3;15;1;180,19719;3400;2;2
2019;2;9;3;1;2;2;15;1;36,77493;380;1;1
2019;3;11;3;1;4;2;15;1;200,05566;19000;2;3
2019;4;14;3;2;4;2;15;1;261,1;500;1;1
2019;4;15;3;1;5;2;15;1;183,87468;16500;2;3
2019;4;15;5;2;2;6;15;1;55,1624;4750;1;3
2019;5;21;3;1;5;2;15;1;257,42456;28000;2;2
2019;5;22;3;1;2;2;15;1;36,77493;16087;2;3
2019;5;22;3;2;2;2;15;1;36,77493;750;2;1
2019;5;22;3;2;4;2;15;1;261,1;6000;1;1
2019;6;24;3;1;5;2;15;1;183,87468;12380;2;4
2019;6;25;3;1;2;2;15;1;106,64731;800;1;1
2019;6;26;3;1;3;2;15;1;162,54522;6825;2;2
2019;7;28;3;1;2;2;15;1;176,5197;930;1;1
2019;8;31;3;1;2;2;15;1;161,80972;9300;1;2
2019;8;32;3;1;5;2;15;1;183,87468;9100;1;2
2019;8;32;3;2;2;2;15;1;176,5197;8200;1;1
2019;8;33;3;1;2;2;15;1;176,5197;26760;2;4
2019;8;33;3;1;4;2;15;1;200,05566;18470;1;3
2019;8;33;3;1;5;2;15;1;183,87468;10650;2;3
2019;9;39;3;1;2;2;15;1;36,77493;20400;2;4
2019;9;39;3;1;4;2;15;1;200,05566;16660;1;3
2019;10;40;3;1;2;2;15;1;161,80972;16700;1;2
2019;10;40;3;1;3;2;15;1;162,54522;22500;1;3
2019;10;42;3;1;2;2;15;1;176,5197;7700;1;1
2019;10;44;3;1;4;2;15;1;264,77955;5150;1;2
2019;12;48;5;3;4;3;15;1;180,19719;1750;2;1
2020;1;5;6;2;2;6;15;1;55,1624;285;1;2
2020;2;8;6;2;2;6;15;1;55,1624;30;1;1
2020;3;12;6;2;2;6;15;1;55,1624;170;1;2
2020;4;15;5;3;4;3;15;1;180,19719;2100;1;2
2020;4;16;3;1;5;2;15;1;257,42456;1300;1;1
2020;4;17;3;1;4;2;15;1;200,05566;5120;2;1
2020;4;18;3;2;3;2;15;1;162,54522;750;1;1
2020;4;18;3;2;2;2;15;1;106,64731;8400;1;2
2020;4;18;3;2;2;2;15;1;161,80972;4000;1;1
2020;4;18;3;2;3;2;15;1;132,38977;4400;1;1
2020;5;19;3;1;2;2;15;1;176,5197;3400;1;1
2020;5;19;3;2;2;2;15;1;161,80972;500;1;1
2020;5;20;3;1;3;2;15;1;132,38977;1130;2;1
2020;5;20;3;2;5;2;15;1;183,87468;8240;1;2
2020;5;21;3;2;2;2;15;1;176,5197;4500;1;2
2020;5;22;3;2;5;2;15;1;183,87468;1900;1;2
2020;6;23;3;1;2;2;15;1;176,5197;5270;2;3
2020;6;23;3;2;5;2;15;1;183,87468;2420;2;2
2020;6;24;3;1;3;2;15;1;132,38977;2400;2;3
2020;6;25;3;1;5;2;15;1;257,42456;5830;2;4
2020;6;26;5;3;2;6;15;1;55,1624;240;1;1
2020;7;28;3;2;3;2;15;1;139,74;1430;1;1
2020;7;31;3;1;2;2;15;1;176,5197;18300;1;4
2020;8;32;5;3;4;3;15;1;180,19719;3400;1;2
2020;8;33;3;1;5;2;15;1;183,87468;80;1;1
2020;8;34;3;2;3;2;15;1;139,74;12000;1;2
2020;8;35;5;3;4;3;15;1;180,19719;6060;2;4
2020;9;39;3;1;2;2;15;1;147,09975;1600;1;1
2020;9;40;3;1;2;2;15;1;147,09975;6200;1;1
2020;9;40;3;1;4;2;15;1;200,05566;2700;1;1
2020;10;43;3;2;2;2;15;1;176,5197;5900;1;1
2020;10;44;3;1;3;2;15;1;132,38977;900;1;1
2021;2;7;3;2;2;2;15;1;176,5197;640;2;1
2021;3;9;6;2;2;6;15;1;55,1624;725;1;4
2021;3;9;3;1;2;2;15;1;106,64731;6300;1;1
2021;3;9;3;2;3;2;15;1;162,54522;13300;1;2
2021;3;10;3;2;5;2;15;1;183,87468;1400;1;1
2021;3;13;3;1;2;2;15;1;176,5197;21800;1;4
2021;3;13;3;2;3;2;15;1;162,54522;5000;1;1
2021;4;16;3;2;5;2;15;1;183,87468;15620;1;2
2021;4;17;6;1;2;6;15;1;55,1624;50;1;1
2021;4;17;3;2;3;2;15;1;162,54522;1890;2;2
2021;4;17;3;2;2;2;15;1;161,80972;3500;1;1
2021;5;18;3;1;3;2;15;1;139,74;7500;1;1
2021;5;20;3;2;3;2;15;1;139,74;3480;1;2
2021;5;20;3;2;4;2;15;1;264,77955;5200;1;2
2021;5;21;3;2;4;2;15;1;200,05566;930;1;1
2021;5;22;3;2;3;2;15;1;110,32481;230;1;1
2021;6;22;3;2;3;2;15;1;162,54522;8500;1;1
2021;6;23;5;1;4;3;15;1;180,19719;1700;1;2
2021;6;25;3;2;3;2;15;1;139,74;9000;1;1
2021;7;26;3;1;2;2;15;1;176,5197;2100;1;1
2022;8;31;3;1;7;2;39;1;232,35;16500;1;1
2022;8;32;3;1;5;2;39;1;295,67049;5000;1;1
2022;8;32;3;2;6;2;39;1;250,06957;2700;1;1
2022;8;33;3;1;5;2;39;1;295,67049;9700;1;2
2022;8;34;1;2;6;1;39;1;463,36421;1462;2;2
2022;9;36;1;2;6;1;39;1;463,36421;1668;2;2
2022;9;36;3;1;5;2;39;1;295,67049;20541;2;4
2022;9;37;1;3;6;1;39;1;463,36421;3848;2;2
2022;10;41;1;2;6;1;39;1;474,38933;1190;2;2
2022;10;42;3;2;5;2;39;1;295,67049;3653;2;2
2022;10;43;1;2;6;1;39;1;463,36421;19089;2;4
2022;10;43;1;2;6;1;39;1;463,36421;9078;2;4
2022;11;45;1;2;6;1;39;1;474,38933;8520;1;1
2022;12;50;5;2;2;6;39;1;66,19488;190;1;1
2018;1;4;3;1;4;2;48;1;300,08349;12000;1;1
2018;4;15;3;1;4;2;48;1;300,08349;5150;2;1
2018;4;15;5;1;1;6;48;1;140,48026;10000;1;3
2018;4;17;3;1;4;2;48;1;300,08349;17735;2;3
2018;7;27;5;2;2;6;48;1;94,14384;1100;1;1
2018;7;29;5;2;2;6;48;1;94,14384;250;1;1
2018;7;30;3;1;4;2;48;1;300,08349;3805;2;2
2018;10;41;4;2;2;6;48;1;133,12527;211;2;3
2018;10;43;3;1;4;2;48;1;300,08349;13580;2;2
2019;1;1;4;2;2;6;48;1;133,12527;183;2;2
2019;3;10;4;2;2;6;48;1;133,12527;181;2;3
2019;3;11;3;1;4;2;48;1;300,08349;20875;2;3
2019;3;12;3;1;4;2;48;1;300,08349;19910;2;2
2019;6;24;3;1;4;2;48;1;300,08349;1135;2;1
2019;7;30;5;2;2;6;48;1;94,14384;500;1;1
2019;7;30;4;2;2;6;48;1;133,12527;756;2;4
2019;9;38;4;2;2;6;48;1;133,12527;1381;2;4
2019;9;38;3;1;4;2;48;1;300,08349;5825;2;4
2019;10;44;4;2;2;6;48;1;133,12527;268;2;2
2019;12;51;4;1;2;6;48;1;94,14384;525;2;3
2020;1;1;4;1;2;6;48;1;133,12527;141;2;2
2020;1;1;4;1;2;6;48;1;94,14384;100;1;1
2020;4;14;5;1;2;6;48;1;133,12527;18400;1;3
2020;4;15;5;2;2;6;48;1;133,12527;6900;1;2
2020;4;17;5;1;1;6;48;1;140,48026;1680;1;1
2020;6;23;4;1;2;6;48;1;133,12527;247,8;2;3
2020;8;34;5;3;1;6;48;1;140,48026;100;1;1
2020;10;43;4;1;2;6;48;1;133,12527;32;2;1
2020;11;49;4;1;2;6;48;1;133,12527;12;2;1
2021;5;18;3;2;5;2;48;1;180,56494;2900;1;1
2021;6;22;4;1;2;6;48;1;133,12527;109;2;3
2021;6;23;5;2;2;6;48;1;94,14384;1160;1;4
2021;6;25;4;1;2;6;48;1;133,12527;186;2;3
2021;12;50;4;1;2;6;48;1;133,12527;202;2;2
2021;12;52;4;1;2;6;48;1;133,12527;129;2;2
